Customer ID,Age,Gender,Income Level,Location,Education Level
592,49,Other,Medium,"Los Angeles, CA",High School
593,24,Female,Low,"Houston, TX",High School
594,60,Male,Low,"Los Angeles, CA",High School
595,78,Other,Medium,"Los Angeles, CA",Undergraduate
596,48,Other,Low,"Houston, TX",Undergraduate
597,75,Female,High,"Houston, TX",Undergraduate
598,28,Other,High,"Chicago, IL",Undergraduate
599,59,Male,Low,"New York, NY",High School
600,33,Other,High,"Miami, FL",Graduate
601,62,Male,High,"Chicago, IL",Graduate
602,53,Female,High,"Miami, FL",Graduate
603,71,Female,Low,"Los Angeles, CA",Undergraduate
604,54,Male,Low,"Los Angeles, CA",Graduate
605,65,Male,Low,"Miami, FL",High School
606,26,Female,High,"New York, NY",High School
607,32,Other,Low,"Los Angeles, CA",Undergraduate
608,57,Other,Medium,"Chicago, IL",Undergraduate
609,32,Other,Medium,"Houston, TX",High School
610,22,Other,High,"Houston, TX",Graduate
611,54,Other,Low,"Los Angeles, CA",High School
612,59,Male,High,"New York, NY",High School
613,38,Male,High,"Miami, FL",Graduate
614,32,Female,Low,"Miami, FL",Graduate
615,67,Other,Medium,"Houston, TX",Graduate
616,47,Other,Medium,"Miami, FL",High School
617,75,Other,Medium,"Chicago, IL",Undergraduate
618,32,Female,Medium,"Los Angeles, CA",Graduate
619,42,Other,Medium,"Miami, FL",High School
620,47,Male,Medium,"Miami, FL",High School
621,42,Female,Low,"Chicago, IL",High School
622,30,Female,High,"New York, NY",Graduate
623,30,Other,High,"Miami, FL",Graduate
624,58,Female,High,"New York, NY",High School
625,27,Male,Low,"Chicago, IL",High School
626,23,Female,Low,"Miami, FL",High School
627,72,Other,High,"New York, NY",Graduate
628,27,Female,High,"Houston, TX",Graduate
629,62,Other,Medium,"Chicago, IL",Graduate
630,67,Male,Low,"Los Angeles, CA",Graduate
631,37,Male,High,"Chicago, IL",High School
632,48,Other,Low,"Los Angeles, CA",Graduate
633,67,Female,Low,"New York, NY",Undergraduate
634,64,Other,Low,"Miami, FL",Graduate
635,22,Female,High,"Miami, FL",High School
636,32,Female,Low,"Miami, FL",High School
637,30,Male,Medium,"Los Angeles, CA",High School
638,75,Male,Low,"Chicago, IL",Graduate
639,29,Female,Low,"Miami, FL",Graduate
640,33,Female,High,"New York, NY",Graduate
641,44,Female,High,"Chicago, IL",Graduate
642,35,Female,Low,"Los Angeles, CA",Graduate
643,25,Male,Low,"Chicago, IL",Graduate
644,71,Male,Low,"New York, NY",High School
645,21,Female,Medium,"Miami, FL",Graduate
646,27,Male,Low,"Los Angeles, CA",Undergraduate
647,39,Other,Medium,"Chicago, IL",Undergraduate
648,24,Female,Medium,"Miami, FL",Graduate
649,46,Male,Low,"New York, NY",Graduate
650,26,Male,High,"New York, NY",Graduate
651,30,Male,Medium,"Houston, TX",Undergraduate
652,29,Female,Medium,"Chicago, IL",High School
653,31,Other,Low,"Houston, TX",Graduate
654,40,Female,Medium,"Chicago, IL",High School
655,36,Other,Low,"Houston, TX",Graduate
656,19,Other,Medium,"Chicago, IL",High School
657,73,Female,Low,"Houston, TX",High School
658,56,Other,Low,"Chicago, IL",Undergraduate
659,49,Female,High,"Miami, FL",Undergraduate
660,36,Other,High,"Houston, TX",Graduate
661,72,Male,High,"Houston, TX",Undergraduate
662,51,Other,Low,"Chicago, IL",Graduate
663,59,Other,Low,"Miami, FL",Undergraduate
664,47,Female,High,"Miami, FL",Graduate
665,26,Male,High,"Los Angeles, CA",High School
666,48,Female,Medium,"Miami, FL",High School
667,65,Other,Medium,"New York, NY",High School
668,56,Other,Low,"Los Angeles, CA",Graduate
669,63,Other,Medium,"Miami, FL",Undergraduate
670,54,Other,Medium,"Houston, TX",High School
671,38,Other,Low,"Los Angeles, CA",Undergraduate
672,44,Male,Medium,"Los Angeles, CA",Graduate
673,25,Male,Low,"Miami, FL",Undergraduate
674,26,Female,High,"Miami, FL",Undergraduate
675,63,Female,Medium,"New York, NY",Undergraduate
676,21,Male,Medium,"New York, NY",Undergraduate
677,47,Other,High,"Chicago, IL",Graduate
678,25,Other,Medium,"Chicago, IL",Graduate
679,54,Female,Low,"New York, NY",Graduate
680,36,Female,High,"Los Angeles, CA",Undergraduate
681,50,Male,Low,"Los Angeles, CA",Undergraduate
682,39,Other,Low,"Miami, FL",High School
683,76,Male,Low,"Chicago, IL",Undergraduate
684,68,Female,High,"New York, NY",Graduate
685,78,Other,High,"New York, NY",Graduate
686,55,Female,Low,"Miami, FL",Undergraduate
687,29,Female,Low,"Chicago, IL",Undergraduate
688,51,Male,Medium,"New York, NY",Graduate
689,24,Female,Medium,"Houston, TX",Graduate
690,66,Other,Medium,"Los Angeles, CA",Graduate
691,34,Other,High,"Miami, FL",Undergraduate
692,52,Male,Medium,"Houston, TX",High School
693,22,Female,Low,"Chicago, IL",High School
694,48,Female,High,"Los Angeles, CA",Undergraduate
695,74,Male,Medium,"Miami, FL",Graduate
696,34,Female,High,"Houston, TX",High School
697,23,Other,Low,"Houston, TX",Undergraduate
698,41,Other,Low,"Miami, FL",High School
699,42,Female,Medium,"Houston, TX",High School
700,48,Female,Low,"Chicago, IL",Undergraduate
701,23,Other,Low,"Houston, TX",Graduate
702,52,Other,Medium,"New York, NY",Undergraduate
703,34,Female,Low,"Miami, FL",Graduate
704,51,Other,Medium,"Miami, FL",Undergraduate
705,19,Other,Low,"Los Angeles, CA",High School
706,57,Female,High,"Chicago, IL",High School
707,53,Female,High,"New York, NY",Undergraduate
708,39,Male,Low,"New York, NY",High School
709,49,Other,High,"Chicago, IL",High School
710,39,Other,Low,"Miami, FL",Undergraduate
711,28,Male,Medium,"New York, NY",Undergraduate
712,63,Other,Low,"Chicago, IL",High School
713,28,Female,Low,"Los Angeles, CA",Undergraduate
714,64,Other,Medium,"Houston, TX",Undergraduate
715,24,Other,High,"New York, NY",Graduate
716,55,Male,High,"Chicago, IL",Graduate
717,42,Female,High,"Los Angeles, CA",Graduate
718,30,Female,Low,"Los Angeles, CA",Undergraduate
719,75,Other,Low,"Los Angeles, CA",Graduate
720,54,Other,Low,"Chicago, IL",High School
721,50,Female,Low,"Houston, TX",Undergraduate
722,54,Other,High,"Los Angeles, CA",Graduate
723,61,Other,Medium,"Chicago, IL",Graduate
724,49,Female,Low,"New York, NY",Graduate
725,38,Male,Low,"Los Angeles, CA",Undergraduate
726,62,Male,Medium,"New York, NY",Undergraduate
727,36,Female,Low,"New York, NY",Undergraduate
728,60,Other,Low,"Miami, FL",Graduate
729,48,Other,Medium,"Houston, TX",Graduate
730,77,Other,Medium,"Miami, FL",Graduate
731,56,Other,Low,"Chicago, IL",Undergraduate
732,63,Male,Low,"New York, NY",Undergraduate
733,56,Male,High,"Los Angeles, CA",High School
734,20,Other,Low,"Houston, TX",Undergraduate
735,79,Other,High,"Los Angeles, CA",Undergraduate
736,39,Other,High,"Chicago, IL",High School
737,61,Female,High,"Los Angeles, CA",Graduate
738,45,Male,High,"Houston, TX",Graduate
739,71,Male,Low,"Chicago, IL",Graduate
740,64,Female,Low,"Houston, TX",High School
741,24,Other,High,"Miami, FL",High School
742,44,Other,High,"Houston, TX",High School
743,39,Other,Medium,"New York, NY",High School
744,46,Male,High,"New York, NY",Undergraduate
745,19,Female,Low,"Chicago, IL",High School
746,47,Other,High,"Chicago, IL",High School
747,69,Female,High,"New York, NY",Graduate
748,29,Male,Medium,"Miami, FL",Undergraduate
749,54,Female,High,"Chicago, IL",Graduate
750,28,Female,Low,"Los Angeles, CA",High School
751,60,Male,Low,"Los Angeles, CA",High School
752,19,Female,Medium,"Houston, TX",Graduate
753,22,Female,High,"Chicago, IL",Undergraduate
754,19,Other,High,"Houston, TX",Graduate
755,74,Female,Medium,"Los Angeles, CA",Undergraduate
756,71,Female,Medium,"Houston, TX",Graduate
757,49,Other,Low,"Houston, TX",High School
758,61,Male,Medium,"Los Angeles, CA",High School
759,77,Other,Medium,"Chicago, IL",High School
760,43,Other,Low,"Miami, FL",High School
761,71,Other,Medium,"Houston, TX",High School
762,45,Other,High,"Miami, FL",High School
763,76,Female,Medium,"New York, NY",Graduate
764,34,Female,Low,"New York, NY",Undergraduate
765,46,Other,Medium,"Los Angeles, CA",High School
766,58,Female,Low,"Houston, TX",Undergraduate
767,56,Other,Medium,"Houston, TX",Graduate
768,27,Male,High,"Chicago, IL",Graduate
769,44,Female,High,"Chicago, IL",High School
770,71,Other,Medium,"Miami, FL",High School
771,56,Other,High,"Los Angeles, CA",Graduate
772,63,Female,Medium,"Los Angeles, CA",Graduate
773,67,Female,High,"Houston, TX",High School
774,31,Female,High,"New York, NY",High School
775,20,Other,High,"Chicago, IL",Undergraduate
776,21,Male,High,"Los Angeles, CA",Graduate
777,42,Female,Low,"Chicago, IL",Undergraduate
778,48,Other,High,"Chicago, IL",High School
779,75,Male,Medium,"New York, NY",High School
780,60,Female,Low,"New York, NY",Graduate
781,46,Male,Medium,"New York, NY",High School
782,32,Female,Medium,"Miami, FL",Undergraduate
783,27,Female,Low,"New York, NY",Undergraduate
784,56,Male,Low,"Chicago, IL",High School
785,49,Female,High,"Houston, TX",Undergraduate
786,22,Female,Medium,"Los Angeles, CA",Graduate
787,26,Other,Low,"Los Angeles, CA",Graduate
788,30,Male,Medium,"Chicago, IL",Undergraduate
789,74,Other,Medium,"Chicago, IL",High School
790,63,Female,Low,"Houston, TX",Undergraduate
791,57,Female,Low,"Chicago, IL",Undergraduate
792,32,Male,Medium,"Miami, FL",Graduate
793,78,Male,Low,"Miami, FL",Graduate
794,34,Male,High,"Los Angeles, CA",Graduate
795,18,Male,High,"Chicago, IL",Undergraduate
796,63,Male,Low,"Houston, TX",High School
797,56,Other,Medium,"Los Angeles, CA",Undergraduate
798,69,Female,Medium,"New York, NY",Graduate
799,38,Male,High,"Houston, TX",Undergraduate
800,43,Other,Medium,"Chicago, IL",High School
801,46,Male,High,"Los Angeles, CA",Graduate
802,70,Other,Low,"Los Angeles, CA",Undergraduate
803,29,Female,Low,"New York, NY",Undergraduate
804,42,Female,Low,"Miami, FL",Graduate
805,18,Other,High,"Houston, TX",High School
806,27,Female,Medium,"Los Angeles, CA",Undergraduate
807,59,Other,Medium,"Miami, FL",Graduate
808,24,Male,High,"Chicago, IL",Graduate
809,18,Other,High,"Houston, TX",High School
810,64,Other,Medium,"Chicago, IL",Graduate
811,68,Female,Medium,"New York, NY",Graduate
812,48,Other,Low,"Miami, FL",High School
813,49,Male,High,"New York, NY",Undergraduate
814,51,Male,High,"Los Angeles, CA",Graduate
815,78,Female,High,"Los Angeles, CA",Graduate
816,45,Male,Medium,"Houston, TX",Undergraduate
817,63,Female,Medium,"New York, NY",High School
818,35,Other,Low,"Los Angeles, CA",High School
819,33,Other,Low,"Chicago, IL",Undergraduate
820,32,Other,High,"New York, NY",Graduate
821,50,Female,Medium,"New York, NY",Undergraduate
822,42,Male,Low,"Chicago, IL",Undergraduate
823,74,Other,Medium,"New York, NY",High School
824,26,Other,High,"Chicago, IL",High School
825,42,Other,Medium,"Los Angeles, CA",Undergraduate
826,64,Other,Medium,"Houston, TX",High School
827,28,Male,High,"New York, NY",High School
828,41,Other,Low,"Los Angeles, CA",Undergraduate
829,20,Other,Medium,"Houston, TX",High School
830,69,Female,High,"Chicago, IL",Graduate
831,58,Male,Medium,"Chicago, IL",High School
832,29,Female,Low,"Miami, FL",Undergraduate
833,76,Other,Medium,"Chicago, IL",High School
834,39,Female,Medium,"Houston, TX",Undergraduate
835,59,Male,High,"New York, NY",High School
836,53,Female,Low,"Miami, FL",High School
837,23,Female,High,"Houston, TX",Graduate
838,41,Male,Medium,"Chicago, IL",Undergraduate
839,47,Other,High,"Houston, TX",High School
840,71,Male,Low,"Miami, FL",Undergraduate
841,71,Male,Low,"Miami, FL",Undergraduate
842,42,Female,Medium,"Miami, FL",Undergraduate
843,32,Male,High,"Miami, FL",Graduate
844,36,Female,Low,"Miami, FL",High School
845,52,Female,High,"Chicago, IL",High School
846,60,Male,High,"Los Angeles, CA",Undergraduate
847,42,Female,Medium,"New York, NY",Undergraduate
848,66,Other,Medium,"New York, NY",Graduate
849,36,Female,Medium,"Chicago, IL",Undergraduate
850,24,Male,Medium,"Houston, TX",Undergraduate
851,57,Female,Low,"Miami, FL",High School
852,67,Male,Low,"Miami, FL",Undergraduate
853,41,Female,Medium,"Houston, TX",Graduate
854,61,Female,High,"Chicago, IL",Undergraduate
855,38,Female,Medium,"Houston, TX",Undergraduate
856,59,Other,Medium,"Chicago, IL",High School
857,79,Other,Low,"Chicago, IL",Graduate
858,27,Male,Low,"Chicago, IL",Undergraduate
859,79,Male,Medium,"Houston, TX",High School
860,38,Female,High,"Miami, FL",Graduate
861,43,Female,High,"Chicago, IL",Undergraduate
862,63,Male,High,"Houston, TX",High School
863,34,Female,High,"New York, NY",Undergraduate
864,58,Female,High,"Miami, FL",High School
865,26,Female,Medium,"Chicago, IL",High School
866,72,Other,Low,"Houston, TX",High School
867,29,Female,Medium,"Chicago, IL",Graduate
868,64,Other,Medium,"Miami, FL",Graduate
869,51,Male,High,"New York, NY",High School
870,33,Male,Low,"Chicago, IL",Graduate
871,68,Female,High,"Houston, TX",High School
872,41,Other,Low,"New York, NY",Undergraduate
873,34,Male,High,"Chicago, IL",Graduate
874,71,Female,High,"New York, NY",High School
875,60,Other,Medium,"Houston, TX",Undergraduate
876,39,Female,High,"New York, NY",Graduate
877,70,Female,High,"Chicago, IL",Graduate
878,54,Female,Medium,"New York, NY",Undergraduate
879,30,Female,Medium,"Houston, TX",Graduate
880,39,Male,Medium,"Los Angeles, CA",Undergraduate
881,18,Female,High,"New York, NY",High School
882,45,Other,Medium,"New York, NY",Graduate
883,24,Male,High,"Chicago, IL",Graduate
884,37,Female,High,"New York, NY",Graduate
885,54,Female,Medium,"Los Angeles, CA",Undergraduate
886,24,Female,Medium,"Miami, FL",Graduate
887,32,Female,High,"Chicago, IL",Graduate
888,34,Other,Low,"Houston, TX",High School
889,21,Male,Low,"Los Angeles, CA",High School
890,63,Female,Low,"New York, NY",Undergraduate
891,72,Other,Medium,"Miami, FL",Undergraduate
892,23,Male,Medium,"New York, NY",High School
893,40,Female,High,"Houston, TX",Undergraduate
894,77,Male,Low,"Houston, TX",High School
895,40,Female,Medium,"Chicago, IL",High School
896,67,Male,Medium,"Chicago, IL",Undergraduate
897,49,Other,High,"Miami, FL",Graduate
898,18,Male,Medium,"New York, NY",Graduate
899,45,Male,High,"Houston, TX",Undergraduate
900,52,Female,Medium,"Miami, FL",High School
901,42,Other,Low,"New York, NY",High School
902,50,Female,High,"Miami, FL",Undergraduate
903,74,Male,High,"Miami, FL",Graduate
904,19,Male,Low,"New York, NY",Graduate
905,27,Other,Medium,"Houston, TX",High School
906,59,Male,High,"Los Angeles, CA",Graduate
907,53,Female,High,"Los Angeles, CA",Undergraduate
908,24,Other,Low,"Chicago, IL",Undergraduate
909,55,Male,High,"New York, NY",Undergraduate
910,56,Female,Low,"Los Angeles, CA",High School
911,37,Other,High,"Miami, FL",Undergraduate
912,45,Other,Low,"Miami, FL",Graduate
913,76,Female,Medium,"Los Angeles, CA",Graduate
914,35,Male,Medium,"Houston, TX",High School
915,48,Other,Low,"Houston, TX",Undergraduate
916,24,Other,High,"New York, NY",High School
917,42,Other,High,"Houston, TX",Undergraduate
918,36,Female,Medium,"Miami, FL",High School
919,69,Male,High,"Houston, TX",High School
920,24,Female,Medium,"New York, NY",Undergraduate
921,43,Male,Medium,"Chicago, IL",High School
922,53,Male,High,"Chicago, IL",High School
923,47,Male,High,"Miami, FL",Undergraduate
924,21,Female,Medium,"Los Angeles, CA",Undergraduate
925,65,Male,Low,"Miami, FL",High School
926,28,Male,High,"Miami, FL",High School
927,37,Female,High,"New York, NY",Graduate
928,34,Female,Medium,"New York, NY",Graduate
929,51,Male,Medium,"Los Angeles, CA",Undergraduate
930,43,Male,High,"Chicago, IL",Graduate
931,69,Male,Low,"New York, NY",High School
932,78,Male,Low,"Miami, FL",High School
933,40,Female,Low,"Houston, TX",Graduate
934,76,Male,High,"Houston, TX",High School
935,54,Female,High,"New York, NY",Undergraduate
936,24,Female,Low,"Miami, FL",Undergraduate
937,46,Other,High,"Los Angeles, CA",Undergraduate
938,23,Female,Medium,"Miami, FL",Undergraduate
939,60,Male,High,"Houston, TX",Graduate
940,37,Male,Medium,"Houston, TX",Undergraduate
941,32,Male,Medium,"Chicago, IL",Undergraduate
942,72,Other,Low,"Houston, TX",Undergraduate
943,73,Other,Medium,"Houston, TX",Graduate
944,34,Male,Low,"Chicago, IL",High School
945,61,Male,High,"Chicago, IL",Graduate
946,69,Female,High,"Houston, TX",High School
947,39,Female,High,"New York, NY",High School
948,72,Male,High,"New York, NY",Undergraduate
949,18,Other,Low,"New York, NY",High School
950,56,Female,Low,"Houston, TX",Undergraduate
951,68,Male,Medium,"Chicago, IL",High School
952,49,Male,Low,"New York, NY",Undergraduate
953,37,Male,Low,"Miami, FL",Undergraduate
954,60,Male,High,"New York, NY",Graduate
955,42,Other,Medium,"Chicago, IL",Undergraduate
956,72,Male,High,"Houston, TX",Graduate
957,78,Male,Medium,"Miami, FL",High School
958,52,Other,High,"Los Angeles, CA",Graduate
959,56,Female,High,"New York, NY",Graduate
960,45,Female,High,"New York, NY",High School
961,68,Female,Medium,"Miami, FL",Graduate
962,48,Male,High,"Los Angeles, CA",High School
963,68,Other,Medium,"New York, NY",Undergraduate
964,21,Male,Low,"Houston, TX",Graduate
965,41,Other,High,"Chicago, IL",High School
966,38,Other,Low,"Los Angeles, CA",High School
967,27,Other,Medium,"Los Angeles, CA",Undergraduate
968,57,Other,High,"New York, NY",High School
969,18,Female,Medium,"Miami, FL",Undergraduate
970,68,Other,Medium,"Los Angeles, CA",Graduate
971,46,Male,High,"New York, NY",Graduate
972,47,Female,Medium,"Miami, FL",Graduate
973,49,Other,High,"Houston, TX",Graduate
974,69,Male,Medium,"Los Angeles, CA",Graduate
975,70,Female,High,"Los Angeles, CA",Graduate
976,72,Other,High,"New York, NY",Undergraduate
977,21,Other,Low,"Chicago, IL",Undergraduate
978,59,Other,Medium,"Los Angeles, CA",Graduate
979,67,Female,Low,"Los Angeles, CA",High School
980,21,Other,Medium,"Miami, FL",High School
981,63,Female,Medium,"Chicago, IL",Undergraduate
982,54,Male,Low,"Chicago, IL",Undergraduate
983,52,Female,High,"Los Angeles, CA",High School
984,38,Female,Medium,"Houston, TX",High School
985,25,Male,Low,"Miami, FL",Graduate
986,62,Other,Medium,"Miami, FL",High School
987,35,Female,High,"Chicago, IL",High School
988,39,Other,High,"Miami, FL",Graduate
