transaction_id,customer_id,transaction_date,amount_spent,merchant_category,reward_points_earned,card_type
415,777,2023-08-20 07:06:38.789946,259.91,Groceries,26,External
416,179,2024-04-20 11:06:38.789946,402.11,Groceries,40,External
417,773,2023-09-03 13:44:38.789946,414.48,Dining,41,Internal
418,950,2024-02-08 06:13:38.789946,335.96,Groceries,34,External
419,201,2024-02-21 09:59:38.789946,326.7,Dining,33,Internal
420,711,2024-01-01 23:01:38.789946,238.32,Travel,24,Internal
421,248,2024-04-15 08:03:38.789946,141.91,Travel,14,Internal
422,173,2023-09-15 07:54:38.789946,158.11,Groceries,16,Internal
423,753,2023-10-10 21:13:38.789946,202.99,Groceries,20,External
424,283,2023-10-25 06:24:38.789946,383.23,Dining,38,External
425,97,2023-08-27 19:11:38.789946,342.81,Retail,34,External
426,762,2023-07-27 00:14:38.789946,446.0,Groceries,45,External
427,526,2024-02-09 07:48:38.789946,205.02,Entertainment,21,External
428,484,2024-04-18 10:15:38.789946,269.97,Dining,27,External
429,959,2023-09-19 14:42:38.789946,148.96,Dining,15,Internal
430,497,2024-06-06 19:39:38.789946,99.41,Travel,10,Internal
431,909,2023-09-30 22:02:38.789946,467.8,Dining,47,External
432,448,2023-10-26 18:12:38.789946,312.99,Entertainment,31,External
433,327,2023-07-23 13:21:38.789946,210.32,Entertainment,21,Internal
434,765,2024-01-14 14:19:38.789946,384.2,Dining,38,External
435,933,2023-11-21 10:36:38.789946,291.41,Entertainment,29,External
436,575,2024-01-19 14:58:38.789946,274.72,Groceries,27,External
437,385,2024-05-09 00:28:38.789946,435.19,Dining,44,External
438,183,2024-04-03 04:29:38.789946,172.54,Travel,17,Internal
439,187,2024-06-29 09:45:38.789946,108.58,Groceries,11,External
440,817,2023-07-26 09:17:38.789946,370.59,Retail,37,Internal
441,299,2024-01-30 22:10:38.789946,268.54,Travel,27,External
442,973,2024-01-08 05:24:38.789946,160.62,Travel,16,External
443,371,2024-03-15 17:39:38.789946,290.17,Dining,29,External
444,528,2023-12-10 17:19:38.789946,264.65,Groceries,26,External
445,94,2023-11-07 07:00:38.789946,354.24,Dining,35,External
446,755,2023-10-17 11:23:38.789946,480.76,Retail,48,Internal
447,609,2023-11-01 16:33:38.789946,185.74,Entertainment,19,Internal
448,116,2023-08-28 14:58:38.789946,482.99,Travel,48,Internal
449,538,2024-04-16 21:15:38.789946,422.01,Retail,42,Internal
450,124,2024-06-23 12:15:38.789946,187.98,Retail,19,Internal
451,745,2024-06-18 23:50:38.789946,34.01,Entertainment,3,External
452,409,2023-10-09 07:24:38.789946,384.03,Retail,38,External
453,585,2023-10-27 00:34:38.789946,326.15,Dining,33,Internal
454,621,2023-10-06 16:36:38.789946,242.48,Entertainment,24,External
455,658,2024-01-07 07:04:38.789946,56.48,Travel,6,Internal
456,399,2023-10-31 06:17:38.789946,92.69,Retail,9,Internal
457,334,2024-04-13 05:10:38.789946,275.94,Retail,28,External
458,343,2024-03-22 04:08:38.789946,185.32,Dining,19,Internal
459,948,2024-02-19 14:10:38.789946,356.32,Travel,36,External
460,741,2023-10-25 14:26:38.789946,328.13,Entertainment,33,Internal
461,201,2024-04-08 06:26:38.789946,461.86,Entertainment,46,External
462,296,2023-07-27 22:53:38.789946,45.06,Dining,5,Internal
463,628,2023-12-13 09:20:38.789946,231.08,Entertainment,23,Internal
464,138,2023-08-11 18:11:38.789946,300.09,Entertainment,30,Internal
465,756,2023-07-16 16:41:38.789946,356.71,Entertainment,36,Internal
466,626,2024-04-17 02:48:38.789946,344.89,Groceries,34,External
467,553,2023-08-04 00:16:38.789946,148.48,Retail,15,External
468,107,2024-05-29 07:42:38.789946,318.59,Groceries,32,Internal
469,776,2024-06-05 09:32:38.789946,418.68,Entertainment,42,Internal
470,437,2023-12-29 04:31:38.789946,258.16,Dining,26,External
471,278,2024-03-26 22:19:38.789946,231.86,Travel,23,Internal
472,196,2024-06-20 13:24:38.789946,230.85,Entertainment,23,External
473,578,2023-10-02 11:12:38.789946,133.46,Dining,13,Internal
474,458,2024-06-14 07:24:38.789946,88.86,Entertainment,9,Internal
475,529,2023-09-18 03:22:38.789946,493.16,Travel,49,External
476,439,2024-01-16 19:18:38.789946,193.82,Dining,19,Internal
477,685,2023-10-08 07:06:38.789946,93.41,Dining,9,External
478,602,2024-03-19 10:17:38.789946,457.44,Travel,46,External
479,219,2024-04-15 09:55:38.789946,317.08,Groceries,32,Internal
480,835,2023-10-10 01:09:38.789946,89.43,Retail,9,External
481,970,2024-03-24 10:51:38.789946,226.28,Travel,23,Internal
482,809,2023-10-06 22:47:38.789946,490.94,Groceries,49,Internal
483,563,2024-03-23 08:11:38.789946,27.87,Retail,3,Internal
484,431,2024-03-10 01:38:38.789946,354.98,Travel,35,Internal
485,81,2024-02-17 14:10:38.789946,371.76,Groceries,37,External
486,722,2023-09-04 08:10:38.789946,233.15,Entertainment,23,Internal
487,934,2023-11-06 15:56:38.789946,195.36,Entertainment,20,Internal
488,272,2023-12-16 12:40:38.789946,194.05,Retail,19,External
489,934,2024-06-21 20:53:38.789946,448.59,Retail,45,External
490,166,2023-09-21 12:05:38.789946,17.57,Dining,2,External
491,272,2023-12-27 16:22:38.789946,124.17,Retail,12,Internal
492,818,2024-05-09 08:52:38.789946,144.59,Entertainment,14,Internal
493,672,2024-05-24 05:27:38.789946,276.33,Groceries,28,External
494,699,2024-03-22 06:22:38.789946,286.64,Travel,29,External
495,394,2023-10-05 07:27:38.789946,224.29,Retail,22,Internal
496,199,2023-09-30 01:06:38.789946,212.63,Retail,21,Internal
497,771,2023-08-28 20:11:38.789946,447.02,Travel,45,Internal
498,839,2023-12-07 13:34:38.789946,173.0,Entertainment,17,Internal
499,387,2024-03-11 03:11:38.789946,120.47,Retail,12,External
500,470,2024-02-08 16:45:38.789946,239.53,Retail,24,External
501,600,2023-07-12 04:05:38.789946,360.48,Retail,36,Internal
502,444,2023-10-03 03:30:38.789946,369.08,Dining,37,External
503,201,2023-09-13 01:47:38.789946,287.98,Dining,29,External
504,701,2023-12-14 21:04:38.789946,173.9,Entertainment,17,Internal
505,122,2024-06-08 02:49:38.789946,123.66,Entertainment,12,Internal
506,482,2024-04-27 07:12:38.789946,90.79,Entertainment,9,External
507,139,2023-07-22 05:44:38.789946,29.33,Retail,3,Internal
508,967,2024-04-17 00:01:38.789946,267.11,Travel,27,External
509,174,2023-10-31 05:44:38.789946,231.85,Groceries,23,Internal
510,334,2024-03-30 19:35:38.789946,19.48,Travel,2,Internal
511,339,2024-03-26 07:26:38.789946,252.84,Dining,25,Internal
512,563,2023-10-11 11:37:38.789946,215.43,Travel,22,Internal
513,230,2023-12-23 18:42:38.789946,236.67,Groceries,24,External
514,784,2023-12-05 14:51:38.789946,44.82,Entertainment,4,External
515,697,2024-01-08 17:16:38.789946,339.19,Dining,34,External
516,727,2024-02-19 09:12:38.789946,17.26,Groceries,2,External
517,399,2024-03-23 14:15:38.789946,67.76,Entertainment,7,External
518,670,2024-06-26 05:46:38.789946,198.36,Travel,20,External
519,155,2023-08-04 05:21:38.789946,127.85,Travel,13,External
520,726,2024-06-15 12:21:38.789946,328.5,Entertainment,33,Internal
521,330,2024-05-20 05:23:38.789946,111.13,Retail,11,Internal
522,648,2024-02-14 00:15:38.789946,496.88,Groceries,50,Internal
523,856,2023-09-19 18:33:38.789946,52.41,Entertainment,5,Internal
524,728,2024-02-18 14:52:38.789946,250.26,Retail,25,External
525,732,2023-12-05 05:35:38.789946,364.78,Retail,36,Internal
526,857,2023-09-24 09:39:38.789946,362.48,Entertainment,36,External
527,913,2024-06-28 02:31:38.789946,475.68,Groceries,48,Internal
528,835,2024-04-06 21:16:38.789946,151.14,Dining,15,External
529,380,2023-10-27 16:52:38.789946,178.65,Dining,18,External
530,806,2023-08-26 19:28:38.789946,236.36,Groceries,24,Internal
531,377,2024-03-03 01:28:38.789946,58.54,Groceries,6,Internal
532,293,2024-01-19 07:27:38.789946,233.54,Travel,23,External
533,304,2023-12-29 22:16:38.789946,373.2,Retail,37,External
534,965,2024-02-25 07:40:38.789946,251.71,Retail,25,External
535,487,2024-01-27 16:02:38.789946,418.04,Travel,42,External
536,989,2024-02-22 05:50:38.789946,150.07,Retail,15,Internal
537,438,2024-05-21 16:59:38.789946,352.44,Travel,35,External
538,816,2024-05-21 06:25:38.789946,236.54,Travel,24,External
539,413,2023-09-22 08:33:38.789946,339.93,Travel,34,Internal
540,662,2024-02-10 00:30:38.789946,419.21,Groceries,42,Internal
541,133,2023-09-14 16:17:38.789946,88.14,Travel,9,External
542,343,2024-01-08 05:11:38.789946,402.19,Dining,40,Internal
543,585,2024-01-20 00:13:38.789946,281.97,Travel,28,Internal
544,860,2023-08-01 12:57:38.789946,193.66,Dining,19,External
545,475,2024-04-07 16:45:38.789946,219.64,Travel,22,Internal
546,308,2023-08-26 20:48:38.789946,55.8,Retail,6,Internal
547,795,2023-12-20 10:18:38.789946,126.85,Entertainment,13,External
548,951,2023-07-19 03:17:38.789946,356.8,Retail,36,External
549,334,2023-09-10 18:53:38.789946,346.34,Dining,35,Internal
550,332,2024-07-01 19:34:38.789946,217.02,Retail,22,Internal
551,835,2024-01-21 17:29:38.789946,264.12,Travel,26,External
552,241,2023-12-13 13:43:38.789946,464.95,Entertainment,46,External
553,880,2024-02-04 19:43:38.789946,89.01,Entertainment,9,External
554,398,2023-10-27 00:31:38.789946,108.88,Retail,11,Internal
555,482,2024-02-28 22:23:38.789946,384.56,Retail,38,External
556,761,2024-04-30 21:44:38.789946,360.52,Dining,36,External
557,140,2024-01-21 01:26:38.789946,204.56,Groceries,20,External
558,152,2023-08-03 09:22:38.789946,459.53,Retail,46,External
559,492,2023-12-06 18:45:38.789946,86.87,Travel,9,Internal
560,360,2023-10-01 22:46:38.789946,65.09,Entertainment,7,Internal
561,327,2023-12-21 22:06:38.789946,225.36,Entertainment,23,Internal
562,74,2024-05-31 10:45:38.789946,239.92,Groceries,24,External
563,550,2024-05-15 06:40:38.789946,271.24,Retail,27,Internal
564,558,2024-03-19 18:21:38.789946,87.1,Travel,9,External
565,3,2023-10-13 12:03:38.789946,112.71,Dining,11,External
566,933,2024-06-20 01:40:38.789946,81.07,Entertainment,8,Internal
567,584,2024-04-12 10:12:38.789946,499.09,Groceries,50,Internal
568,24,2023-08-11 11:43:38.789946,320.09,Groceries,32,Internal
569,557,2024-01-19 17:54:38.789946,224.83,Entertainment,22,Internal
570,122,2024-06-13 01:50:38.789946,408.72,Groceries,41,External
571,428,2024-02-02 06:40:38.789946,343.38,Dining,34,External
572,8,2023-08-18 11:39:38.789946,223.29,Travel,22,External
573,454,2024-06-12 16:48:38.789946,476.64,Retail,48,Internal
574,318,2023-07-05 03:31:38.789946,251.12,Entertainment,25,Internal
575,314,2023-12-01 11:03:38.789946,485.74,Travel,49,Internal
576,259,2023-07-03 05:32:38.789946,103.82,Retail,10,Internal
577,186,2024-03-10 07:07:38.789946,132.92,Retail,13,External
578,906,2024-01-28 17:35:38.789946,127.18,Travel,13,External
579,776,2024-01-22 21:23:38.789946,221.04,Retail,22,External
580,681,2024-03-23 22:18:38.789946,151.08,Groceries,15,Internal
581,766,2024-01-18 10:36:38.789946,117.63,Retail,12,Internal
582,281,2023-12-02 07:48:38.789946,246.24,Retail,25,External
583,411,2024-05-18 02:11:38.789946,165.32,Entertainment,17,External
584,79,2023-10-21 13:10:38.789946,368.1,Travel,37,Internal
585,658,2023-07-17 17:16:38.789946,39.02,Entertainment,4,External
586,18,2023-09-18 23:08:38.789946,114.49,Retail,11,External
587,131,2023-09-27 01:15:38.789946,229.01,Entertainment,23,External
588,578,2024-01-04 11:49:38.789946,94.26,Groceries,9,Internal
589,232,2024-05-27 12:46:38.789946,8.16,Entertainment,1,External
590,95,2023-12-03 17:38:38.789946,407.69,Entertainment,41,External
591,111,2024-07-01 00:07:38.789946,442.24,Retail,44,External
592,478,2024-06-24 22:57:38.789946,419.61,Retail,42,Internal
593,549,2024-04-05 18:54:38.789946,257.74,Groceries,26,External
594,714,2023-10-02 04:49:38.789946,190.17,Groceries,19,Internal
595,782,2023-09-08 22:23:38.789946,493.84,Entertainment,49,Internal
596,267,2024-02-07 03:02:38.789946,437.53,Travel,44,Internal
597,318,2024-05-29 09:14:38.789946,217.82,Groceries,22,External
598,707,2023-09-25 16:53:38.789946,315.25,Entertainment,32,External
599,353,2024-05-19 09:08:38.789946,133.24,Dining,13,External
600,761,2023-07-27 04:12:38.789946,80.87,Retail,8,Internal
601,897,2024-05-30 12:26:38.789946,404.03,Groceries,40,External
602,926,2024-01-08 15:59:38.789946,32.14,Travel,3,Internal
603,752,2023-09-04 08:28:38.789946,303.05,Entertainment,30,Internal
604,909,2024-02-04 12:04:38.789946,182.16,Retail,18,Internal
605,29,2023-12-15 03:58:38.789946,466.99,Travel,47,External
606,451,2024-05-31 08:09:38.789946,296.91,Dining,30,Internal
607,257,2024-06-04 03:11:38.789946,431.22,Groceries,43,Internal
608,992,2023-11-21 08:59:38.789946,224.55,Groceries,22,External
609,693,2024-04-04 19:03:38.789946,14.86,Dining,1,Internal
610,790,2024-04-13 07:27:38.789946,347.27,Dining,35,Internal
611,486,2023-12-15 11:13:38.789946,368.67,Entertainment,37,External
612,888,2024-05-24 22:14:38.789946,5.71,Groceries,1,Internal
613,993,2024-04-12 22:46:38.789946,417.66,Retail,42,Internal
614,152,2024-03-10 16:58:38.789946,115.33,Dining,12,External
615,253,2024-05-01 02:38:38.789946,309.09,Entertainment,31,Internal
616,748,2023-07-08 06:12:38.789946,215.55,Entertainment,22,Internal
617,590,2023-08-18 03:03:38.789946,370.04,Dining,37,Internal
618,921,2023-08-31 03:52:38.789946,389.68,Dining,39,External
619,699,2024-05-12 04:37:38.789946,187.55,Entertainment,19,Internal
620,175,2024-01-18 13:09:38.789946,496.12,Groceries,50,Internal
621,567,2024-04-06 08:43:38.789946,196.9,Travel,20,Internal
622,567,2023-11-06 17:44:38.789946,38.58,Dining,4,Internal
623,552,2023-07-29 21:07:38.789946,98.49,Retail,10,External
624,59,2023-11-05 18:43:38.789946,417.16,Travel,42,Internal
625,895,2024-01-24 09:58:38.789946,415.93,Dining,42,External
626,259,2024-01-28 08:07:38.789946,299.54,Retail,30,External
627,347,2024-05-12 19:50:38.789946,330.43,Retail,33,Internal
628,628,2023-10-17 07:33:38.789946,456.67,Groceries,46,Internal
629,996,2023-10-20 17:50:38.789946,161.73,Entertainment,16,External
630,43,2024-04-27 14:12:38.789946,483.08,Entertainment,48,External
631,180,2024-06-22 23:14:38.789946,17.91,Dining,2,External
632,343,2024-01-29 01:33:38.789946,233.51,Entertainment,23,Internal
633,489,2023-11-19 10:51:38.789946,217.87,Entertainment,22,External
634,788,2024-06-26 13:14:38.789946,229.54,Entertainment,23,External
635,906,2024-04-26 17:08:38.789946,211.72,Retail,21,Internal
636,672,2024-05-26 14:56:38.789946,138.47,Travel,14,External
637,804,2023-08-01 19:40:38.789946,387.39,Entertainment,39,External
638,959,2023-11-30 16:45:38.789946,278.32,Retail,28,External
639,93,2024-03-04 01:53:38.789946,283.02,Groceries,28,External
640,230,2024-01-13 18:01:38.789946,32.18,Entertainment,3,External
641,181,2023-09-21 03:44:38.789946,306.19,Dining,31,Internal
642,755,2023-07-15 04:54:38.789946,147.38,Travel,15,Internal
643,928,2023-12-30 05:42:38.789946,486.28,Retail,49,External
644,723,2024-06-25 04:42:38.789946,400.83,Groceries,40,Internal
645,718,2023-08-11 11:20:38.789946,271.21,Retail,27,Internal
646,498,2024-05-17 03:13:38.789946,291.66,Retail,29,Internal
647,198,2024-01-15 15:44:38.789946,380.33,Travel,38,Internal
648,172,2024-05-25 06:24:38.789946,90.25,Retail,9,External
649,536,2024-06-27 14:54:38.789946,441.6,Groceries,44,External
650,526,2023-08-13 02:36:38.789946,267.82,Retail,27,External
651,550,2023-09-21 07:05:38.789946,131.42,Entertainment,13,External
652,287,2023-12-18 21:35:38.789946,152.54,Groceries,15,Internal
653,881,2023-08-02 05:35:38.789946,220.61,Groceries,22,Internal
654,111,2023-11-16 23:21:38.789946,16.16,Dining,2,External
655,977,2024-05-12 03:32:38.789946,21.45,Travel,2,External
656,824,2024-05-27 20:05:38.789946,18.39,Groceries,2,Internal
657,732,2024-03-16 03:39:38.789946,88.71,Dining,9,External
658,613,2024-03-12 12:14:38.789946,494.03,Retail,49,Internal
659,835,2024-02-10 06:10:38.789946,233.97,Retail,23,External
660,792,2023-11-14 01:21:38.789946,28.58,Travel,3,Internal
661,683,2024-05-11 11:33:38.789946,477.59,Entertainment,48,External
662,650,2023-07-30 21:56:38.789946,255.37,Travel,26,Internal
663,742,2024-05-25 20:30:38.789946,183.17,Entertainment,18,Internal
664,912,2024-06-15 14:38:38.789946,126.04,Groceries,13,Internal
665,906,2023-08-25 05:17:38.789946,223.99,Travel,22,External
666,855,2023-07-29 07:39:38.789946,19.21,Dining,2,Internal
667,56,2023-07-31 08:33:38.789946,464.84,Dining,46,External
668,841,2024-04-16 21:07:38.789946,214.32,Retail,21,Internal
669,469,2023-09-06 03:11:38.789946,346.74,Groceries,35,External
670,29,2023-07-23 19:18:38.789946,428.16,Groceries,43,Internal
671,90,2024-05-24 20:37:38.789946,148.05,Dining,15,External
672,462,2023-10-05 21:33:38.789946,236.02,Retail,24,External
673,272,2024-04-07 09:55:38.789946,179.9,Dining,18,Internal
674,793,2024-06-09 22:02:38.789946,282.92,Retail,28,External
675,718,2024-05-03 08:02:38.789946,140.61,Dining,14,Internal
676,66,2023-12-27 21:22:38.789946,292.87,Dining,29,Internal
677,98,2023-10-01 23:51:38.789946,34.0,Groceries,3,Internal
678,587,2023-11-22 05:56:38.789946,411.81,Entertainment,41,Internal
679,327,2023-10-20 18:45:38.789946,471.78,Travel,47,Internal
680,138,2023-12-20 00:34:38.789946,207.99,Dining,21,Internal
681,390,2024-06-20 04:11:38.789946,164.26,Groceries,16,External
682,252,2024-02-14 19:20:38.789946,184.66,Dining,18,External
683,894,2023-12-11 02:34:38.789946,318.63,Travel,32,External
684,61,2024-03-02 22:25:38.789946,463.61,Dining,46,External
685,960,2023-07-21 09:48:38.789946,83.15,Dining,8,Internal
686,824,2023-11-03 21:13:38.789946,129.66,Travel,13,Internal
687,355,2023-09-23 01:36:38.789946,370.88,Groceries,37,External
688,439,2024-04-23 01:10:38.789946,218.19,Groceries,22,Internal
689,581,2024-02-24 12:17:38.789946,240.84,Retail,24,External
690,389,2024-06-02 22:29:38.789946,405.76,Entertainment,41,External
691,39,2023-08-09 13:25:38.789946,437.18,Travel,44,Internal
692,812,2023-09-13 09:43:38.789946,8.89,Retail,1,Internal
693,556,2023-12-09 23:50:38.789946,351.87,Entertainment,35,External
694,888,2023-07-31 06:36:38.789946,320.24,Entertainment,32,Internal
695,142,2023-12-04 10:06:38.789946,58.14,Travel,6,External
696,566,2023-10-01 14:08:38.789946,75.74,Retail,8,External
697,981,2023-09-26 18:15:38.789946,388.26,Retail,39,Internal
698,340,2023-10-15 23:35:38.789946,365.24,Groceries,37,Internal
699,633,2023-09-02 19:54:38.789946,464.81,Travel,46,External
700,311,2023-10-02 02:50:38.789946,384.34,Dining,38,External
701,142,2023-11-29 19:31:38.789946,84.57,Retail,8,External
702,302,2024-03-17 22:20:38.789946,486.59,Retail,49,External
703,764,2023-12-02 23:22:38.789946,476.14,Groceries,48,External
704,171,2024-01-11 21:13:38.789946,57.44,Entertainment,6,Internal
705,328,2024-06-14 14:25:38.789946,286.16,Retail,29,Internal
706,144,2024-03-16 00:21:38.789946,431.26,Retail,43,External
707,106,2024-06-13 01:06:38.789946,65.37,Retail,7,Internal
708,947,2023-11-27 23:17:38.789946,9.2,Travel,1,External
709,850,2024-01-07 09:40:38.789946,126.48,Retail,13,Internal
710,475,2024-01-07 07:55:38.789946,166.17,Dining,17,External
